code,name,c_name
600530,交大昂立,生物制品
600645,中源协和,生物制品
600796,钱江生化,生物制品
600867,通化东宝,生物制品
000004,国农科技,生物制品
000403,ST生化,生物制品
000518,四环生物,生物制品
000661,长春高新,生物制品
002007,华兰生物,生物制品
002030,达安基因,生物制品
002038,双鹭药业,生物制品
002252,上海莱士,生物制品
002581,未名医药,生物制品
002680,长生生物,生物制品
002693,双成药业,生物制品
002880,卫光生物,生物制品
300009,安科生物,生物制品
300122,智飞生物,生物制品
300142,沃森生物,生物制品
300204,舒泰神,生物制品
300239,东宝生物,生物制品
300255,常山药业,生物制品
300289,利德曼,生物制品
300294,博雅生物,生物制品
300357,我武生物,生物制品
300381,溢多利,生物制品
300406,九强生物,生物制品
300485,赛升药业,生物制品
300573,兴齐眼药,生物制品
300601,康泰生物,生物制品
300653,正海生物,生物制品
300683,海特生物,生物制品
300685,艾德生物,生物制品
600039,四川路桥,基础建设
600068,葛洲坝,基础建设
600133,东湖高新,基础建设
600263,路桥建设,基础建设
600284,浦东建设,基础建设
600326,西藏天路,基础建设
600502,安徽水利,基础建设
600512,腾达建设,基础建设
600528,中铁工业,基础建设
600545,卓郎智能,基础建设
600820,隧道股份,基础建设
600853,龙建股份,基础建设
601186,中国铁建,基础建设
601390,中国中铁,基础建设
601611,中国核建,基础建设
601669,中国电建,基础建设
601800,中国交建,基础建设
603017,中衡设计,基础建设
603018,中设集团,基础建设
603357,设计总院,基础建设
603458,勘设股份,基础建设
603843,正平股份,基础建设
603860,中公高科,基础建设
603909,合诚股份,基础建设
000498,山东路桥,基础建设
002060,粤 水 电,基础建设
002062,宏润建设,基础建设
002116,中国海诚,基础建设
002307,北新路桥,基础建设
002586,围海股份,基础建设
002628,成都路桥,基础建设
002883,中设股份,基础建设
300284,苏交科,基础建设
300492,山鼎设计,基础建设
300712,永福股份,基础建设
300732,设研院,基础建设
600195,中牧股份,动物保健
600201,生物股份,动物保健
600226,瀚叶股份,动物保健
603566,普莱柯,动物保健
603718,海利生物,动物保健
002688,金河生物,动物保健
002868,绿康生化,动物保健
300119,瑞普生物,动物保健
300186,大华农,动物保健
600030,中信证券,证券
600061,国投资本,证券
600109,国金证券,证券
600155,宝硕股份,证券
600369,西南证券,证券
600837,海通证券,证券
600864,哈投股份,证券
600909,华安证券,证券
600958,东方证券,证券
600999,招商证券,证券
601099,太平洋,证券
601108,财通证券,证券
601198,东兴证券,证券
601211,国泰君安,证券
601375,中原证券,证券
601377,兴业证券,证券
601555,东吴证券,证券
601688,华泰证券,证券
601788,光大证券,证券
601878,浙商证券,证券
601881,中国银河,证券
601901,方正证券,证券
000166,申万宏源,证券
000562,宏源证券,证券
000686,东北证券,证券
000712,锦龙股份,证券
000728,国元证券,证券
000750,国海证券,证券
000776,广发证券,证券
000783,长江证券,证券
000987,越秀金控,证券
002500,山西证券,证券
002670,国盛金控,证券
002673,西部证券,证券
002736,国信证券,证券
002797,第一创业,证券
600008,首创股份,水务
600168,武汉控股,水务
600187,国中水务,水务
600283,钱江水利,水务
600461,洪城水业,水务
600874,创业环保,水务
601158,重庆水务,水务
601199,江南水务,水务
601368,绿城水务,水务
603797,联泰环保,水务
603903,中持股份,水务
000544,中原环保,水务
000598,兴蓉环境,水务
000605,渤海股份,水务
000685,中山公用,水务
300388,国祯环保,水务
300692,中环环保,水务
600003,ST东北高,交通运输
600004,白云机场,交通运输
600009,上海机场,交通运输
600012,皖通高速,交通运输
600017,日照港,交通运输
600018,上港集团,交通运输
600020,中原高速,交通运输
600026,中远海能,交通运输
600029,南方航空,交通运输
600033,福建高速,交通运输
600035,楚天高速,交通运输
600057,象屿股份,交通运输
600077,宋都股份,交通运输
600087,退市长油,交通运输
600106,重庆路桥,交通运输
600115,东方航空,交通运输
600119,长江投资,交通运输
600125,铁龙物流,交通运输
600153,建发股份,交通运输
600179,安通控股,交通运输
600180,瑞茂通,交通运输
600190,锦州港,交通运输
600221,海航控股,交通运输
600233,圆通速递,交通运输
600242,中昌数据,交通运输
600269,赣粤高速,交通运输
600270,外运发展,交通运输
600279,重庆港九,交通运输
600317,营口港,交通运输
600350,山东高速,交通运输
600368,五洲交通,交通运输
600377,宁沪高速,交通运输
600428,中远海特,交通运输
600548,深高速,交通运输
600561,江西长运,交通运输
600575,皖江物流,交通运输
600591,*ST上航,交通运输
600611,大众交通,交通运输
600650,锦江投资,交通运输
600662,强生控股,交通运输
600676,交运股份,交通运输
600692,亚通股份,交通运输
600705,中航资本,交通运输
600708,光明地产,交通运输
600717,天津港,交通运输
600741,华域汽车,交通运输
600751,天海投资,交通运输
600787,中储股份,交通运输
600794,保税科技,交通运输
600798,宁波海运,交通运输
600834,申通地铁,交通运输
600896,览海投资,交通运输
600897,厦门空港,交通运输
601000,唐山港,交通运输
601006,大秦铁路,交通运输
601008,连云港,交通运输
601018,宁波港,交通运输
601021,春秋航空,交通运输
601107,四川成渝,交通运输
601111,中国国航,交通运输
601188,龙江交通,交通运输
601228,广州港,交通运输
601326,秦港股份,交通运输
601333,广深铁路,交通运输
601518,吉林高速,交通运输
601866,中远海发,交通运输
601872,招商轮船,交通运输
601880,大连港,交通运输
601919,中远海控,交通运输
603032,德新交运,交通运输
603066,音飞储存,交通运输
603069,海汽集团,交通运输
603117,万林股份,交通运输
603128,华贸物流,交通运输
603167,渤海轮渡,交通运输
603223,恒通股份,交通运输
603535,嘉诚国际,交通运输
603569,长久物流,交通运输
603648,畅联股份,交通运输
603813,原尚股份,交通运输
603885,吉祥航空,交通运输
000022,深赤湾Ａ,交通运输
000088,盐 田 港,交通运输
000089,深圳机场,交通运输
000099,中信海直,交通运输
000421,南京公用,交通运输
000429,粤高速Ａ,交通运输
000507,珠海港,交通运输
000520,长航凤凰,交通运输
000548,湖南投资,交通运输
000582,北部湾港,交通运输
000594,国恒退,交通运输
000753,漳州发展,交通运输
000828,东莞控股,交通运输
000886,海南高速,交通运输
000900,现代投资,交通运输
000905,厦门港务,交通运输
000916,华北高速,交通运输
001965,招商公路,交通运输
002040,南 京 港,交通运输
002120,韵达股份,交通运输
002183,怡 亚 通,交通运输
002210,飞马国际,交通运输
002245,澳洋顺昌,交通运输
002320,海峡股份,交通运输
002352,顺丰控股,交通运输
002357,富临运业,交通运输
002468,申通快递,交通运输
002492,恒基达鑫,交通运输
002627,宜昌交运,交通运输
002682,龙洲股份,交通运输
002711,欧浦智网,交通运输
002769,普路通,交通运输
002800,天顺股份,交通运输
002889,东方嘉盛,交通运输
300013,新宁物流,交通运输
300240,飞力达,交通运输
300350,华鹏飞,交通运输
300538,同益股份,交通运输
600075,新疆天业,化学原料
600091,ST明科,化学原料
600277,亿利洁能,化学原料
600281,太化股份,化学原料
600301,ST南化,化学原料
600328,兰太实业,化学原料
600367,红星发展,化学原料
600409,三友化工,化学原料
600618,氯碱化工,化学原料
600714,金瑞矿业,化学原料
600722,金牛化工,化学原料
601216,君正集团,化学原料
603067,振华股份,化学原料
603077,和邦生物,化学原料
603299,井神股份,化学原料
603928,兴业股份,化学原料
000422,湖北宜化,化学原料
000510,金路集团,化学原料
000545,金浦钛业,化学原料
000635,英 力 特,化学原料
000683,远兴能源,化学原料
000707,双环科技,化学原料
000818,方大化工,化学原料
000822,山东海化,化学原料
002002,鸿达兴业,化学原料
002053,云南能投,化学原料
002092,中泰化学,化学原料
002125,湘潭电化,化学原料
002386,天原集团,化学原料
002648,卫星石化,化学原料
002805,丰元股份,化学原料
300285,国瓷材料,化学原料
300522,世名科技,化学原料
300655,晶瑞股份,化学原料
600030,中信证券,非银金融
600061,国投资本,非银金融
600093,易见股份,非银金融
600109,国金证券,非银金融
600155,宝硕股份,非银金融
600291,西水股份,非银金融
600318,新力金融,非银金融
600369,西南证券,非银金融
600390,五矿资本,非银金融
600635,大众公用,非银金融
600643,爱建集团,非银金融
600705,中航资本,非银金融
600739,辽宁成大,非银金融
600747,*ST大控,非银金融
600783,鲁信创投,非银金融
600816,安信信托,非银金融
600830,香溢融通,非银金融
600837,海通证券,非银金融
600864,哈投股份,非银金融
600909,华安证券,非银金融
600958,东方证券,非银金融
600999,招商证券,非银金融
601099,太平洋,非银金融
601108,财通证券,非银金融
601198,东兴证券,非银金融
601211,国泰君安,非银金融
601318,中国平安,非银金融
601336,新华保险,非银金融
601375,中原证券,非银金融
601377,兴业证券,非银金融
601555,东吴证券,非银金融
601601,中国太保,非银金融
601628,中国人寿,非银金融
601688,华泰证券,非银金融
601788,光大证券,非银金融
601878,浙商证券,非银金融
601881,中国银河,非银金融
601901,方正证券,非银金融
603300,华铁科技,非银金融
000166,申万宏源,非银金融
000415,渤海金控,非银金融
000416,民生控股,非银金融
000562,宏源证券,非银金融
000563,陕国投Ａ,非银金融
000623,吉林敖东,非银金融
000627,天茂集团,非银金融
000666,经纬纺机,非银金融
000686,东北证券,非银金融
000712,锦龙股份,非银金融
000728,国元证券,非银金融
000750,国海证券,非银金融
000776,广发证券,非银金融
000783,长江证券,非银金融
000987,越秀金控,非银金融
000996,中国中期,非银金融
002500,山西证券,非银金融
002670,国盛金控,非银金融
002673,西部证券,非银金融
002736,国信证券,非银金融
002797,第一创业,非银金融
300023,宝德股份,非银金融
600193,创兴资源,其他采掘
600295,鄂尔多斯,其他采掘
600532,宏达矿业,其他采掘
601969,海南矿业,其他采掘
603505,金石资源,其他采掘
000629,*ST钒钛,其他采掘
000655,金岭矿业,其他采掘
000762,西藏矿业,其他采掘
600078,澄星股份,化学制品
600096,云天化,化学制品
600141,兴发集团,化学制品
600160,巨化股份,化学制品
600176,中国巨石,化学制品
600228,*ST昌九,化学制品
600230,沧州大化,化学制品
600249,两面针,化学制品
600273,嘉化能源,化学制品
600299,安迪苏,化学制品
600309,万华化学,化学制品
600315,上海家化,化学制品
600319,亚星化学,化学制品
600352,浙江龙盛,化学制品
600378,天科股份,化学制品
600389,江山股份,化学制品
600423,*ST柳化,化学制品
600426,华鲁恒升,化学制品
600458,时代新材,化学制品
600470,六国化工,化学制品
600486,扬农化工,化学制品
600500,中化国际,化学制品
600589,广东榕泰,化学制品
600596,新安股份,化学制品
600636,*ST爱富,化学制品
600672,*ST华圣,化学制品
600691,阳煤化工,化学制品
600727,鲁北化工,化学制品
600731,湖南海利,化学制品
600746,江苏索普,化学制品
600813,ST鞍一工,化学制品
600844,*ST丹科,化学制品
600985,雷鸣科化,化学制品
601678,滨化股份,化学制品
603002,宏昌电子,化学制品
603010,万盛股份,化学制品
603026,石大胜华,化学制品
603041,美思德,化学制品
603078,江化微,化学制品
603086,先达股份,化学制品
603110,东方材料,化学制品
603133,碳元科技,化学制品
603181,皇马科技,化学制品
603188,亚邦股份,化学制品
603227,雪峰科技,化学制品
603330,上海天洋,化学制品
603360,百傲化学,化学制品
603378,亚士创能,化学制品
603585,苏利股份,化学制品
603599,广信股份,化学制品
603601,再升科技,化学制品
603605,珀莱雅,化学制品
603630,拉芳家化,化学制品
603639,海利尔,化学制品
603683,晶华新材,化学制品
603722,阿科力,化学制品
603737,三棵树,化学制品
603822,嘉澳环保,化学制品
603823,百合花,化学制品
603879,永悦科技,化学制品
603916,苏博特,化学制品
603938,三孚股份,化学制品
603968,醋化股份,化学制品
603970,中农立华,化学制品
603980,吉华集团,化学制品
000523,广州浪奇,化学制品
000525,红 太 阳,化学制品
000553,沙隆达Ａ,化学制品
000565,渝三峡Ａ,化学制品
000731,四川美丰,化学制品
000737,南风化工,化学制品
000755,*ST三维,化学制品
000792,盐湖股份,化学制品
000830,鲁西化工,化学制品
000902,新洋丰,化学制品
000912,*ST天化,化学制品
000950,*ST建峰,化学制品
000953,*ST河化,化学制品
000985,大庆华科,化学制品
000990,诚志股份,化学制品
002004,华邦健康,化学制品
002010,传化智联,化学制品
002037,久联发展,化学制品
002054,德美化工,化学制品
002061,浙江交科,化学制品
002080,中材科技,化学制品
002096,南岭民爆,化学制品
002109,兴化股份,化学制品
002136,安 纳 达,化学制品
002145,中核钛白,化学制品
002165,红 宝 丽,化学制品
002170,芭田股份,化学制品
002201,九鼎新材,化学制品
002211,宏达新材,化学制品
002215,诺 普 信,化学制品
002226,江南化工,化学制品
002246,北化股份,化学制品
002250,联化科技,化学制品
002256,兆新股份,化学制品
002258,利尔化学,化学制品
002274,华昌化工,化学制品
002319,乐通股份,化学制品
002326,永太科技,化学制品
002360,同德化工,化学制品
002361,神剑股份,化学制品
002391,长青股份,化学制品
002407,多氟多,化学制品
002408,齐翔腾达,化学制品
002409,雅克科技,化学制品
002440,闰土股份,化学制品
002453,天马精化,化学制品
002455,百川股份,化学制品
002470,金正大,化学制品
002476,宝莫股份,化学制品
002496,辉丰股份,化学制品
002497,雅化集团,化学制品
002513,蓝丰生化,化学制品
002538,司尔特,化学制品
002539,云图控股,化学制品
002549,凯美特气,化学制品
002556,辉隆股份,化学制品
002562,兄弟科技,化学制品
002584,西陇科学,化学制品
002588,史丹利,化学制品
002591,恒大高新,化学制品
002597,金禾实业,化学制品
002601,龙蟒佰利,化学制品
002632,道明光学,化学制品
002637,赞宇科技,化学制品
002643,万润股份,化学制品
002666,德联集团,化学制品
002669,康达新材,化学制品
002683,宏大爆破,化学制品
002709,天赐材料,化学制品
002734,利民股份,化学制品
002741,光华科技,化学制品
002748,世龙实业,化学制品
002749,国光股份,化学制品
002783,凯龙股份,化学制品
002802,洪汇新材,化学制品
002809,红墙股份,化学制品
002810,山东赫达,化学制品
002827,高争民爆,化学制品
002895,川恒股份,化学制品
002909,集泰股份,化学制品
002915,中欣氟材,化学制品
002917,金奥博,化学制品
002919,名臣健康,化学制品
300019,硅宝科技,化学制品
300037,新宙邦,化学制品
300041,回天新材,化学制品
300054,鼎龙股份,化学制品
300067,安诺其,化学制品
300073,当升科技,化学制品
300082,奥克股份,化学制品
300107,建新股份,化学制品
300109,新开源,化学制品
300132,青松股份,化学制品
300163,先锋新材,化学制品
300169,天晟新材,化学制品
300174,元力股份,化学制品
300192,科斯伍德,化学制品
300196,长海股份,化学制品
300200,高盟新材,化学制品
300214,日科化学,化学制品
300225,金力泰,化学制品
300236,上海新阳,化学制品
300243,瑞丰高材,化学制品
300261,雅本化学,化学制品
300387,富邦股份,化学制品
300398,飞凯材料,化学制品
300405,科隆股份,化学制品
300409,道氏技术,化学制品
300429,强力新材,化学制品
300437,清水源,化学制品
300446,乐凯新材,化学制品
300459,金科文化,化学制品
300481,濮阳惠成,化学制品
300487,蓝晓科技,化学制品
300505,川金诺,化学制品
300530,达志科技,化学制品
300535,达威股份,化学制品
300537,广信材料,化学制品
300568,星源材质,化学制品
300575,中旗股份,化学制品
300576,容大感光,化学制品
300596,利安隆,化学制品
300610,晨化股份,化学制品
300637,扬帆新材,化学制品
300641,正丹股份,化学制品
300646,侨源气体,化学制品
300665,飞鹿股份,化学制品
300684,中石科技,化学制品
300690,双一科技,化学制品
300721,怡达股份,化学制品
300727,润禾材料,化学制品
300728,天常股份,化学制品
600006,东风汽车,汽车
600066,宇通客车,汽车
600081,东风科技,汽车
600093,易见股份,汽车
600099,林海股份,汽车
600104,上汽集团,汽车
600148,长春一东,汽车
600166,福田汽车,汽车
600178,东安动力,汽车
600213,亚星客车,汽车
600297,广汇汽车,汽车
600303,曙光股份,汽车
600327,大东方,汽车
600335,国机汽车,汽车
600418,江淮汽车,汽车
600480,凌云股份,汽车
600482,中国动力,汽车
600523,贵航股份,汽车
600609,金杯汽车,汽车
600653,申华控股,汽车
600656,退市博元,汽车
600660,福耀玻璃,汽车
600676,交运股份,汽车
600679,上海凤凰,汽车
600686,金龙汽车,汽车
600698,湖南天雁,汽车
600699,均胜电子,汽车
600715,文投控股,汽车
600741,华域汽车,汽车
600742,一汽富维,汽车
600805,悦达投资,汽车
600877,*ST嘉陵,汽车
600933,爱柯迪,汽车
600960,渤海活塞,汽车
601127,小康股份,汽车
601238,广汽集团,汽车
601258,庞大集团,汽车
601311,骆驼股份,汽车
601633,长城汽车,汽车
601689,拓普集团,汽车
601777,力帆股份,汽车
601799,星宇股份,汽车
601965,中国汽研,汽车
603006,联明股份,汽车
603009,北特科技,汽车
603023,威帝股份,汽车
603035,常熟汽饰,汽车
603037,凯众股份,汽车
603040,新坐标,汽车
603085,天成自控,汽车
603089,正裕工业,汽车
603129,春风动力,汽车
603158,腾龙股份,汽车
603166,福达股份,汽车
603178,圣龙股份,汽车
603179,新泉股份,汽车
603197,保隆科技,汽车
603239,浙江仙通,汽车
603286,日盈电子,汽车
603305,旭升股份,汽车
603306,华懋科技,汽车
603319,湘油泵,汽车
603335,迪生力,汽车
603358,华达科技,汽车
603377,东方时尚,汽车
603528,多伦科技,汽车
603586,金麒麟,汽车
603701,德宏股份,汽车
603730,岱美股份,汽车
603758,秦安股份,汽车
603766,隆鑫通用,汽车
603767,中马传动,汽车
603768,常青股份,汽车
603776,永安行,汽车
603787,新日股份,汽车
603788,宁波高发,汽车
603809,豪能股份,汽车
603917,合力科技,汽车
603922,金鸿顺,汽车
603926,铁流股份,汽车
603997,继峰股份,汽车
000017,深中华A,汽车
000025,特 力Ａ,汽车
000030,富奥股份,汽车
000338,潍柴动力,汽车
000550,江铃汽车,汽车
000559,万向钱潮,汽车
000572,海马汽车,汽车
000581,威孚高科,汽车
000622,恒立实业,汽车
000625,长安汽车,汽车
000678,襄阳轴承,汽车
000700,模塑科技,汽车
000710,贝瑞基因,汽车
000753,漳州发展,汽车
000757,浩物股份,汽车
000760,斯太尔,汽车
000800,一汽轿车,汽车
000868,安凯客车,汽车
000887,中鼎股份,汽车
000903,云内动力,汽车
000913,钱江摩托,汽车
000927,一汽夏利,汽车
000951,中国重汽,汽车
000957,中通客车,汽车
000980,众泰汽车,汽车
000996,中国中期,汽车
001696,宗申动力,汽车
002048,宁波华翔,汽车
002085,万丰奥威,汽车
002101,广东鸿图,汽车
002105,信隆健康,汽车
002126,银轮股份,汽车
002190,成飞集成,汽车
002213,特 尔 佳,汽车
002239,奥特佳,汽车
002265,西仪股份,汽车
002283,天润曲轴,汽车
002284,亚太股份,汽车
002328,新朋股份,汽车
002355,兴民智通,汽车
002363,隆基机械,汽车
002406,远东传动,汽车
002434,万里扬,汽车
002448,中原内配,汽车
002454,松芝股份,汽车
002472,双环传动,汽车
002488,金固股份,汽车
002510,天汽模,汽车
002536,西泵股份,汽车
002553,南方轴承,汽车
002555,三七互娱,汽车
002590,万安科技,汽车
002592,八菱科技,汽车
002593,日上集团,汽车
002594,比亚迪,汽车
002602,世纪华通,汽车
002607,亚夏汽车,汽车
002625,光启技术,汽车
002662,京威股份,汽车
002664,长鹰信质,汽车
002682,龙洲股份,汽车
002684,猛狮科技,汽车
002703,浙江世宝,汽车
002708,光洋股份,汽车
002715,登云股份,汽车
002725,跃岭股份,汽车
002765,蓝黛传动,汽车
002863,今飞凯达,汽车
002865,钧达股份,汽车
002906,华阳集团,汽车
300100,双林股份,汽车
300176,鸿特精密,汽车
300237,美晨生态,汽车
300258,精锻科技,汽车
300304,云意电气,汽车
300375,鹏翎股份,汽车
300432,富临精工,汽车
300473,德尔股份,汽车
300507,苏奥传感,汽车
300547,川环科技,汽车
300580,贝斯特,汽车
300585,奥联电子,汽车
300611,美力科技,汽车
300643,万通智控,汽车
300652,雷迪克,汽车
300680,隆盛科技,汽车
300695,兆丰股份,汽车
300707,威唐工业,汽车
600561,江西长运,公交
600611,大众交通,公交
600650,锦江投资,公交
600662,强生控股,公交
600834,申通地铁,公交
603032,德新交运,公交
603069,海汽集团,公交
002357,富临运业,公交
002627,宜昌交运,公交
600438,通威股份,饲料
603363,傲农生物,饲料
603609,禾丰牧业,饲料
603668,天马科技,饲料
000048,康达尔,饲料
000702,正虹科技,饲料
000876,新 希 望,饲料
002100,天康生物,饲料
002124,天邦股份,饲料
002157,正邦科技,饲料
002311,海大集团,饲料
002385,大北农,饲料
002548,金新农,饲料
002567,唐人神,饲料
300673,佩蒂股份,饲料
600248,延长化建,专业工程
600477,杭萧钢构,专业工程
600496,精工钢构,专业工程
600629,华建集团,专业工程
600667,太极实业,专业工程
600852,*ST中川,专业工程
600970,中材国际,专业工程
601117,中国化学,专业工程
601226,华电重工,专业工程
601618,中国中冶,专业工程
603098,森特股份,专业工程
603637,镇海股份,专业工程
603698,航天工程,专业工程
603929,亚翔集成,专业工程
603959,百利科技,专业工程
000055,方大集团,专业工程
000065,北方国际,专业工程
000928,中钢国际,专业工程
002051,中工国际,专业工程
002135,东南网架,专业工程
002140,东华科技,专业工程
002178,延华智能,专业工程
002469,三维工程,专业工程
002541,鸿路钢构,专业工程
002542,中化岩土,专业工程
002545,东方铁塔,专业工程
002659,中泰桥梁,专业工程
002743,富煌钢构,专业工程
002755,东方新星,专业工程
300517,海波重科,专业工程
300635,达安股份,专业工程
600074,ST保千里,其他电子
600110,诺德股份,其他电子
600288,大恒科技,其他电子
600884,杉杉股份,其他电子
603595,东尼电子,其他电子
603659,璞泰来,其他电子
000062,深圳华强,其他电子
000988,华工科技,其他电子
002008,大族激光,其他电子
002056,横店东磁,其他电子
002141,贤丰控股,其他电子
002161,远 望 谷,其他电子
002214,大立科技,其他电子
002388,新亚制程,其他电子
002414,高德红外,其他电子
002684,猛狮科技,其他电子
002724,海洋王,其他电子
002729,好利来,其他电子
002885,京泉华,其他电子
002925,盈趣科技,其他电子
300014,亿纬锂能,其他电子
300078,思创医惠,其他电子
300116,坚瑞沃能,其他电子
300184,力源信息,其他电子
300220,金运激光,其他电子
300340,科恒股份,其他电子
300390,天华超净,其他电子
300410,正业科技,其他电子
300438,鹏辉能源,其他电子
300502,新易盛,其他电子
300516,久之洋,其他电子
300656,民德电子,其他电子
600415,小商品城,商业物业经营
600738,兰州民百,商业物业经营
600790,轻纺城,商业物业经营
601828,美凯龙,商业物业经营
603506,南都物业,商业物业经营
000058,深 赛 格,商业物业经营
000061,农 产 品,商业物业经营
000861,海印股份,商业物业经营
000882,华联股份,商业物业经营
002344,海宁皮城,商业物业经营
002818,富森美,商业物业经营
600055,万东医疗,医药生物
600056,中国医药,医药生物
600062,华润双鹤,医药生物
600079,人福医药,医药生物
600080,金花股份,医药生物
600085,同仁堂,医药生物
600090,同济堂,医药生物
600129,太极集团,医药生物
600161,天坛生物,医药生物
600195,中牧股份,医药生物
600196,复星医药,医药生物
600200,江苏吴中,医药生物
600201,生物股份,医药生物
600211,西藏药业,医药生物
600216,浙江医药,医药生物
600222,太龙药业,医药生物
600223,鲁商置业,医药生物
600226,瀚叶股份,医药生物
600227,赤天化,医药生物
600252,中恒集团,医药生物
600253,天方药业,医药生物
600267,海正药业,医药生物
600272,开开实业,医药生物
600276,恒瑞医药,医药生物
600277,亿利洁能,医药生物
600285,羚锐制药,医药生物
600297,广汇汽车,医药生物
600329,中新药业,医药生物
600332,白云山,医药生物
600351,亚宝药业,医药生物
600380,健康元,医药生物
600385,山东金泰,医药生物
600420,现代制药,医药生物
600421,仰帆控股,医药生物
600422,昆药集团,医药生物
600436,片仔癀,医药生物
600466,蓝光发展,医药生物
600479,千金药业,医药生物
600488,天药股份,医药生物
600490,鹏欣资源,医药生物
600511,国药股份,医药生物
600513,联环药业,医药生物
600518,康美药业,医药生物
600521,华海药业,医药生物
600529,山东药玻,医药生物
600530,交大昂立,医药生物
600535,天士力,医药生物
600538,国发股份,医药生物
600556,ST慧球,医药生物
600557,康缘药业,医药生物
600566,济川药业,医药生物
600568,中珠医疗,医药生物
600572,康恩贝,医药生物
600587,新华医疗,医药生物
600594,益佰制药,医药生物
600607,上实医药,医药生物
600613,神奇制药,医药生物
600645,中源协和,医药生物
600664,哈药股份,医药生物
600666,奥瑞德,医药生物
600671,天目药业,医药生物
600706,曲江文旅,医药生物
600713,南京医药,医药生物
600721,百花村,医药生物
600750,江中药业,医药生物
600763,通策医疗,医药生物
600767,*ST运盛,医药生物
600771,广誉远,医药生物
600773,西藏城投,医药生物
600781,辅仁药业,医药生物
600789,鲁抗医药,医药生物
600796,钱江生化,医药生物
600803,新奥股份,医药生物
600812,华北制药,医药生物
600829,人民同泰,医药生物
600833,第一医药,医药生物
600842,中西药业,医药生物
600849,上药转换,医药生物
600851,海欣股份,医药生物
600866,星湖科技,医药生物
600867,通化东宝,医药生物
600869,智慧能源,医药生物
600896,览海投资,医药生物
600976,健民集团,医药生物
600993,马应龙,医药生物
600998,九州通,医药生物
601607,上海医药,医药生物
603079,圣达生物,医药生物
603108,润达医疗,医药生物
603127,昭衍新药,医药生物
603139,康惠制药,医药生物
603168,莎普爱思,医药生物
603222,济民制药,医药生物
603229,奥翔药业,医药生物
603233,大参林,医药生物
603309,维力医疗,医药生物
603367,辰欣药业,医药生物
603368,柳州医药,医药生物
603387,基蛋生物,医药生物
603456,九洲药业,医药生物
603520,司太立,医药生物
603538,美诺华,医药生物
603567,珍宝岛,医药生物
603579,荣泰健康,医药生物
603658,安图生物,医药生物
603669,灵康药业,医药生物
603676,卫信康,医药生物
603707,健友股份,医药生物
603716,塞力斯,医药生物
603811,诚意药业,医药生物
603858,步长制药,医药生物
603880,南卫股份,医药生物
603882,金域医学,医药生物
603883,老百姓,医药生物
603896,寿仙谷,医药生物
603939,益丰药房,医药生物
603963,大理药业,医药生物
603976,正川股份,医药生物
603987,康德莱,医药生物
603998,方盛制药,医药生物
000004,国农科技,医药生物
000028,国药一致,医药生物
000078,海王生物,医药生物
000150,宜华健康,医药生物
000153,丰原药业,医药生物
000403,ST生化,医药生物
000411,英特集团,医药生物
000416,民生控股,医药生物
000423,东阿阿胶,医药生物
000503,海虹控股,医药生物
000513,丽珠集团,医药生物
000518,四环生物,医药生物
000522,白云山A,医药生物
000538,云南白药,医药生物
000545,金浦钛业,医药生物
000566,海南海药,医药生物
000590,启迪古汉,医药生物
000591,太阳能,医药生物
000597,东北制药,医药生物
000603,盛达矿业,医药生物
000605,渤海股份,医药生物
000606,神州易桥,医药生物
000607,华媒控股,医药生物
000623,吉林敖东,医药生物
000627,天茂集团,医药生物
000650,仁和药业,医药生物
000661,长春高新,医药生物
000669,金鸿控股,医药生物
000705,浙江震元,医药生物
000739,普洛药业,医药生物
000756,新华制药,医药生物
000766,通化金马,医药生物
000788,北大医药,医药生物
000790,泰合健康,医药生物
000809,*ST新城,医药生物
000908,景峰医药,医药生物
000915,山大华特,医药生物
000919,金陵药业,医药生物
000952,广济药业,医药生物
000963,华东医药,医药生物
000989,九 芝 堂,医药生物
000990,诚志股份,医药生物
000999,华润三九,医药生物
002001,新 和 成,医药生物
002004,华邦健康,医药生物
002007,华兰生物,医药生物
002016,世荣兆业,医药生物
002019,亿帆医药,医药生物
002020,京新药业,医药生物
002022,科华生物,医药生物
002030,达安基因,医药生物
002038,双鹭药业,医药生物
002044,美年健康,医药生物
002099,海翔药业,医药生物
002100,天康生物,医药生物
002102,冠福股份,医药生物
002107,沃华医药,医药生物
002118,紫鑫药业,医药生物
002166,莱茵生物,医药生物
002198,嘉应制药,医药生物
002219,恒康医疗,医药生物
002223,鱼跃医疗,医药生物
002252,上海莱士,医药生物
002262,恩华药业,医药生物
002275,桂林三金,医药生物
002287,奇正藏药,医药生物
002294,信立泰,医药生物
002317,众生药业,医药生物
002332,仙琚制药,医药生物
002349,精华制药,医药生物
002365,永安药业,医药生物
002370,亚太药业,医药生物
002390,信邦制药,医药生物
002393,力生制药,医药生物
002399,海普瑞,医药生物
002411,必康股份,医药生物
002412,汉森制药,医药生物
002422,科伦药业,医药生物
002424,贵州百灵,医药生物
002432,九安医疗,医药生物
002433,太安堂,医药生物
002437,誉衡药业,医药生物
002462,嘉事堂,医药生物
002550,千红制药,医药生物
002551,尚荣医疗,医药生物
002566,益盛药业,医药生物
002581,未名医药,医药生物
002589,瑞康医药,医药生物
002603,以岭药业,医药生物
002614,奥佳华,医药生物
002626,金达威,医药生物
002644,佛慈制药,医药生物
002653,海思科,医药生物
