code,name,c_name
002459,天业通联,机械行业
002472,双环传动,机械行业
002480,新筑股份,机械行业
002483,润邦股份,机械行业
002490,*ST墨龙,机械行业
002499,科林环保,机械行业
002509,天广中茂,机械行业
002514,宝馨科技,机械行业
002520,日发精机,机械行业
002523,天桥起重,机械行业
002526,山东矿机,机械行业
002529,海源机械,机械行业
002530,金财互联,机械行业
002532,新界泵业,机械行业
002534,杭锅股份,机械行业
002535,林州重机,机械行业
002537,海联金汇,机械行业
002552,宝鼎科技,机械行业
002553,南方轴承,机械行业
002559,亚威股份,机械行业
002564,天沃科技,机械行业
002591,恒大高新,机械行业
002595,豪迈科技,机械行业
002598,山东章鼓,机械行业
002611,东方精工,机械行业
002613,北玻股份,机械行业
002621,三垒股份,机械行业
002630,华西能源,机械行业
002633,申科股份,机械行业
002639,雪人股份,机械行业
002645,华宏科技,机械行业
002651,利君股份,机械行业
002667,鞍重股份,机械行业
002680,长生生物,机械行业
002685,华东重机,机械行业
002686,亿利达,机械行业
002690,美亚光电,机械行业
002691,冀凯股份,机械行业
002698,博实股份,机械行业
002747,埃斯顿,机械行业
300023,宝德股份,机械行业
300024,机器人,机械行业
300035,中科电气,机械行业
300056,三维丝,机械行业
300090,盛运环保,机械行业
300091,金通灵,机械行业
300092,科新机电,机械行业
300095,华伍股份,机械行业
300103,达刚路机,机械行业
300116,坚瑞沃能,机械行业
300126,锐奇股份,机械行业
300145,中金环境,机械行业
300151,昌红科技,机械行业
300152,科融环境,机械行业
300159,新研股份,机械行业
300161,华中数控,机械行业
300173,智慧松德,机械行业
300185,通裕重工,机械行业
300193,佳士科技,机械行业
300195,长荣股份,机械行业
300201,海伦哲,机械行业
300202,聚龙股份,机械行业
300210,森远股份,机械行业
300228,富瑞特装,机械行业
300249,依米康,机械行业
300257,开山股份,机械行业
300260,新莱应材,机械行业
300263,隆华节能,机械行业
300266,兴源环境,机械行业
300272,开能环保,机械行业
300276,三丰智能,机械行业
300278,华昌达,机械行业
300280,南通锻压,机械行业
300281,金明精机,机械行业
300293,蓝英装备,机械行业
300307,慈星股份,机械行业
300308,中际旭创,机械行业
300309,吉艾科技,机械行业
300316,晶盛机电,机械行业
300334,津膜科技,机械行业
300358,楚天科技,机械行业
300362,天翔环境,机械行业
300368,汇金股份,机械行业
300382,斯莱克,机械行业
300385,雪浪环境,机械行业
300391,康跃科技,机械行业
300400,劲拓股份,机械行业
300402,宝色股份,机械行业
300411,金盾股份,机械行业
300415,伊之密,机械行业
300420,五洋科技,机械行业
300421,力星股份,机械行业
300425,环能科技,机械行业
300427,红相电力,机械行业
300434,金石东方,机械行业
300435,中泰股份,机械行业
300441,鲍斯股份,机械行业
300442,普丽盛,机械行业
300443,金雷风电,机械行业
600062,华润双鹤,生物制药
600079,人福医药,生物制药
600080,金花股份,生物制药
600085,同仁堂,生物制药
600129,太极集团,生物制药
600161,天坛生物,生物制药
600196,复星医药,生物制药
600200,江苏吴中,生物制药
600201,生物股份,生物制药
600211,西藏药业,生物制药
600216,浙江医药,生物制药
600222,太龙药业,生物制药
600252,中恒集团,生物制药
600253,天方药业,生物制药
600267,海正药业,生物制药
600276,恒瑞医药,生物制药
600285,羚锐制药,生物制药
600329,中新药业,生物制药
600332,白云山,生物制药
600351,亚宝药业,生物制药
600380,健康元,生物制药
600420,现代制药,生物制药
600422,昆药集团,生物制药
600436,片仔癀,生物制药
600466,蓝光发展,生物制药
600479,千金药业,生物制药
600488,天药股份,生物制药
600513,联环药业,生物制药
600518,康美药业,生物制药
600521,华海药业,生物制药
600530,交大昂立,生物制药
600535,天士力,生物制药
600557,康缘药业,生物制药
600566,济川药业,生物制药
600572,康恩贝,生物制药
600594,益佰制药,生物制药
600613,神奇制药,生物制药
600645,中源协和,生物制药
600664,哈药股份,生物制药
600666,奥瑞德,生物制药
600671,天目药业,生物制药
600750,江中药业,生物制药
600771,广誉远,生物制药
600781,辅仁药业,生物制药
600789,鲁抗医药,生物制药
600812,华北制药,生物制药
600829,人民同泰,生物制药
600867,通化东宝,生物制药
600976,健民集团,生物制药
600993,马应龙,生物制药
603168,莎普爱思,生物制药
603222,济民制药,生物制药
603456,九洲药业,生物制药
603567,珍宝岛,生物制药
603998,方盛制药,生物制药
000004,国农科技,生物制药
000078,海王生物,生物制药
000153,丰原药业,生物制药
000403,ST生化,生物制药
000423,东阿阿胶,生物制药
000513,丽珠集团,生物制药
000518,四环生物,生物制药
000522,白云山A,生物制药
000538,云南白药,生物制药
000566,海南海药,生物制药
000590,启迪古汉,生物制药
000597,东北制药,生物制药
000606,神州易桥,生物制药
000623,吉林敖东,生物制药
000650,仁和药业,生物制药
000661,长春高新,生物制药
000739,普洛药业,生物制药
000756,新华制药,生物制药
000766,通化金马,生物制药
000788,北大医药,生物制药
000790,泰合健康,生物制药
000908,景峰医药,生物制药
000915,山大华特,生物制药
000919,金陵药业,生物制药
000952,广济药业,生物制药
000963,华东医药,生物制药
000989,九 芝 堂,生物制药
000999,华润三九,生物制药
002001,新 和 成,生物制药
002007,华兰生物,生物制药
002019,亿帆医药,生物制药
002020,京新药业,生物制药
002022,科华生物,生物制药
002030,达安基因,生物制药
002038,双鹭药业,生物制药
002099,海翔药业,生物制药
002107,沃华医药,生物制药
002118,紫鑫药业,生物制药
002166,莱茵生物,生物制药
002198,嘉应制药,生物制药
002219,恒康医疗,生物制药
002252,上海莱士,生物制药
002262,恩华药业,生物制药
002275,桂林三金,生物制药
002287,奇正藏药,生物制药
002294,信立泰,生物制药
002317,众生药业,生物制药
002332,仙琚制药,生物制药
002349,精华制药,生物制药
002365,永安药业,生物制药
002370,亚太药业,生物制药
002390,信邦制药,生物制药
002393,力生制药,生物制药
002399,海普瑞,生物制药
002412,汉森制药,生物制药
002422,科伦药业,生物制药
002424,贵州百灵,生物制药
002433,太安堂,生物制药
002437,誉衡药业,生物制药
002550,千红制药,生物制药
002566,益盛药业,生物制药
002603,以岭药业,生物制药
002644,佛慈制药,生物制药
002653,海思科,生物制药
002675,东诚药业,生物制药
002688,金河生物,生物制药
002693,双成药业,生物制药
002727,一心堂,生物制药
002728,特一药业,生物制药
002737,葵花药业,生物制药
002750,龙津药业,生物制药
300006,莱美药业,生物制药
300009,安科生物,生物制药
300016,北陆药业,生物制药
300026,红日药业,生物制药
300039,上海凯宝,生物制药
300049,福瑞股份,生物制药
300086,康芝药业,生物制药
300110,华仁药业,生物制药
300119,瑞普生物,生物制药
300122,智飞生物,生物制药
300142,沃森生物,生物制药
300147,香雪制药,生物制药
300158,振东制药,生物制药
300181,佐力药业,生物制药
300194,福安药业,生物制药
300199,翰宇药业,生物制药
300204,舒泰神,生物制药
300233,金城医药,生物制药
300239,东宝生物,生物制药
300254,仟源医药,生物制药
300255,常山药业,生物制药
300267,尔康制药,生物制药
300289,利德曼,生物制药
300294,博雅生物,生物制药
300357,我武生物,生物制药
300363,博腾股份,生物制药
300406,九强生物,生物制药
300436,广生堂,生物制药
300439,美康生物,生物制药
600002,齐鲁石化,石油行业
600028,中国石化,石油行业
600387,海越股份,石油行业
600583,海油工程,石油行业
600688,上海石化,石油行业
600759,洲际油气,石油行业
600871,石化油服,石油行业
601808,中海油服,石油行业
601857,中国石油,石油行业
603003,龙宇燃油,石油行业
000059,华锦股份,石油行业
000096,广聚能源,石油行业
000159,国际实业,石油行业
000554,泰山石油,石油行业
000637,茂化实华,石油行业
000819,岳阳兴长,石油行业
002207,*ST准油,石油行业
002221,东华能源,石油行业
002554,惠博普,石油行业
002629,仁智股份,石油行业
300084,海默科技,石油行业
300157,恒泰艾普,石油行业
300164,通源石油,石油行业
300191,潜能恒信,石油行业
600176,中国巨石,玻璃行业
600184,光电股份,玻璃行业
600293,三峡新材,玻璃行业
600529,山东药玻,玻璃行业
600552,凯盛科技,玻璃行业
600586,金晶科技,玻璃行业
600629,华建集团,玻璃行业
600819,耀皮玻璃,玻璃行业
600876,洛阳玻璃,玻璃行业
601636,旗滨集团,玻璃行业
603021,山东华鹏,玻璃行业
603601,再升科技,玻璃行业
000012,南 玻Ａ,玻璃行业
002571,*ST德力,玻璃行业
002623,亚玛顿,玻璃行业
300093,金刚玻璃,玻璃行业
300160,秀强股份,玻璃行业
300196,长海股份,玻璃行业
300395,菲利华,玻璃行业
600366,宁波韵升,仪器仪表
600651,飞乐音响,仪器仪表
600848,上海临港,仪器仪表
601222,林洋能源,仪器仪表
601567,三星医疗,仪器仪表
603100,川仪股份,仪器仪表
000676,智度股份,仪器仪表
000980,众泰汽车,仪器仪表
000988,华工科技,仪器仪表
002008,大族激光,仪器仪表
002058,威 尔 泰,仪器仪表
002121,科陆电子,仪器仪表
002175,东方网络,仪器仪表
002197,证通电子,仪器仪表
002214,大立科技,仪器仪表
002236,大华股份,仪器仪表
002338,奥普光电,仪器仪表
002356,赫美集团,仪器仪表
002414,高德红外,仪器仪表
002415,海康威视,仪器仪表
002518,科士达,仪器仪表
002527,新时达,仪器仪表
002658,雪迪龙,仪器仪表
300007,汉威科技,仪器仪表
300012,华测检测,仪器仪表
300066,三川智慧,仪器仪表
300097,智云股份,仪器仪表
300099,精准信息,仪器仪表
300105,龙源技术,仪器仪表
300112,万讯自控,仪器仪表
300124,汇川技术,仪器仪表
300137,先河环保,仪器仪表
300165,天瑞仪器,仪器仪表
300203,聚光科技,仪器仪表
300259,新天科技,仪器仪表
300286,安科瑞,仪器仪表
300306,远方信息,仪器仪表
300338,开元股份,仪器仪表
300349,金卡智能,仪器仪表
300354,东华测试,仪器仪表
300360,炬华科技,仪器仪表
300370,安控科技,仪器仪表
300371,汇中股份,仪器仪表
300410,正业科技,仪器仪表
300416,苏试试验,仪器仪表
300417,南华仪器,仪器仪表
300430,诚益通,仪器仪表
300445,康斯特,仪器仪表
600004,白云机场,交通运输
600009,上海机场,交通运输
600017,日照港,交通运输
600018,上港集团,交通运输
600026,中远海能,交通运输
600029,南方航空,交通运输
600057,象屿股份,交通运输
600087,退市长油,交通运输
600115,东方航空,交通运输
600119,长江投资,交通运输
600125,铁龙物流,交通运输
600180,瑞茂通,交通运输
600190,锦州港,交通运输
600221,海航控股,交通运输
600242,中昌数据,交通运输
600270,外运发展,交通运输
600279,重庆港九,交通运输
600317,营口港,交通运输
600386,北巴传媒,交通运输
600428,中远海特,交通运输
600495,晋西车轴,交通运输
600561,江西长运,交通运输
600575,皖江物流,交通运输
600611,大众交通,交通运输
600650,锦江投资,交通运输
600662,强生控股,交通运输
600692,亚通股份,交通运输
600708,光明地产,交通运输
600717,天津港,交通运输
600751,天海投资,交通运输
600787,中储股份,交通运输
600794,保税科技,交通运输
600798,宁波海运,交通运输
600834,申通地铁,交通运输
600835,上海机电,交通运输
600894,广日股份,交通运输
600896,览海投资,交通运输
600897,厦门空港,交通运输
600967,内蒙一机,交通运输
601000,唐山港,交通运输
601006,大秦铁路,交通运输
601008,连云港,交通运输
601018,宁波港,交通运输
601021,春秋航空,交通运输
601111,中国国航,交通运输
601299,中国北车,交通运输
601313,江南嘉捷,交通运输
601333,广深铁路,交通运输
601766,中国中车,交通运输
601866,中远海发,交通运输
601872,招商轮船,交通运输
601880,大连港,交通运输
601919,中远海控,交通运输
603111,康尼机电,交通运输
603128,华贸物流,交通运输
603167,渤海轮渡,交通运输
603611,诺力股份,交通运输
000022,深赤湾Ａ,交通运输
000088,盐 田 港,交通运输
000089,深圳机场,交通运输
000099,中信海直,交通运输
000421,南京公用,交通运输
000507,珠海港,交通运输
000520,长航凤凰,交通运输
000582,北部湾港,交通运输
000594,国恒退,交通运输
000905,厦门港务,交通运输
000920,南方汇通,交通运输
000996,中国中期,交通运输
002040,南 京 港,交通运输
002183,怡 亚 通,交通运输
002210,飞马国际,交通运输
002245,澳洋顺昌,交通运输
002320,海峡股份,交通运输
002357,富临运业,交通运输
002367,康力电梯,交通运输
002448,中原内配,交通运输
002492,恒基达鑫,交通运输
002592,八菱科技,交通运输
002627,宜昌交运,交通运输
002682,龙洲股份,交通运输
002689,远大智能,交通运输
002711,欧浦智网,交通运输
300011,鼎汉技术,交通运输
300013,新宁物流,交通运输
300240,飞力达,交通运输
300350,华鹏飞,交通运输
600038,中直股份,飞机制造
600118,中国卫星,飞机制造
600316,洪都航空,飞机制造
600343,航天动力,飞机制造
600372,中航电子,飞机制造
600391,航发科技,飞机制造
600879,航天电子,飞机制造
600893,航发动力,飞机制造
000738,航发控制,飞机制造
000768,中航飞机,飞机制造
000901,航天科技,飞机制造
002023,海特高新,飞机制造
002111,威海广泰,飞机制造
300424,航新科技,飞机制造
600097,开创国际,农林牧渔
600108,亚盛集团,农林牧渔
600127,金健米业,农林牧渔
600189,吉林森工,农林牧渔
600195,中牧股份,农林牧渔
600251,冠农股份,农林牧渔
600257,大湖股份,农林牧渔
600265,ST景谷,农林牧渔
600275,*ST昌鱼,农林牧渔
600313,农发种业,农林牧渔
600354,敦煌种业,农林牧渔
600359,新农开发,农林牧渔
600371,万向德农,农林牧渔
600438,通威股份,农林牧渔
600467,好当家,农林牧渔
600506,香梨股份,农林牧渔
600540,*ST新赛,农林牧渔
600598,北大荒,农林牧渔
600965,福成股份,农林牧渔
600975,新五丰,农林牧渔
601996,丰林集团,农林牧渔
603609,禾丰牧业,农林牧渔
000048,康达尔,农林牧渔
000061,农 产 品,农林牧渔
000592,平潭发展,农林牧渔
000663,永安林业,农林牧渔
000702,正虹科技,农林牧渔
000713,丰乐种业,农林牧渔
000735,罗 牛 山,农林牧渔
000798,中水渔业,农林牧渔
000876,新 希 望,农林牧渔
000998,隆平高科,农林牧渔
002041,登海种业,农林牧渔
002069,獐子岛,农林牧渔
002086,东方海洋,农林牧渔
002100,天康生物,农林牧渔
002124,天邦股份,农林牧渔
002157,正邦科技,农林牧渔
002173,创新医疗,农林牧渔
002234,民和股份,农林牧渔
002299,圣农发展,农林牧渔
002311,海大集团,农林牧渔
002321,华英农业,农林牧渔
002385,大北农,农林牧渔
002447,壹桥股份,农林牧渔
002458,益生股份,农林牧渔
002477,雏鹰农牧,农林牧渔
002505,大康农业,农林牧渔
002548,金新农,农林牧渔
002567,唐人神,农林牧渔
002679,福建金森,农林牧渔
002696,百洋股份,农林牧渔
002714,牧原股份,农林牧渔
002746,仙坛股份,农林牧渔
300021,大禹节水,农林牧渔
300087,荃银高科,农林牧渔
300094,国联水产,农林牧渔
300106,西部牧业,农林牧渔
300143,星普医科,农林牧渔
300186,大华农,农林牧渔
300189,神农基因,农林牧渔
300268,佳沃股份,农林牧渔
300313,天山生物,农林牧渔
300381,溢多利,农林牧渔
600039,四川路桥,建筑建材
600068,葛洲坝,建筑建材
600170,上海建工,建筑建材
600248,延长化建,建筑建材
600263,路桥建设,建筑建材
600284,浦东建设,建筑建材
600321,正源股份,建筑建材
600326,西藏天路,建筑建材
600491,龙元建设,建筑建材
600502,安徽水利,建筑建材
600512,腾达建设,建筑建材
600528,中铁工业,建筑建材
600545,卓郎智能,建筑建材
600634,富控互动,建筑建材
600681,百川能源,建筑建材
600820,隧道股份,建筑建材
600853,龙建股份,建筑建材
600970,中材国际,建筑建材
600986,科达股份,建筑建材
601117,中国化学,建筑建材
601186,中国铁建,建筑建材
601390,中国中铁,建筑建材
601618,中国中冶,建筑建材
601668,中国建筑,建筑建材
601669,中国电建,建筑建材
601789,宁波建工,建筑建材
601800,中国交建,建筑建材
601886,江河集团,建筑建材
603017,中衡设计,建筑建材
603018,中设集团,建筑建材
603030,全筑股份,建筑建材
603828,柯利达,建筑建材
603969,银龙股份,建筑建材
000010,美丽生态,建筑建材
000023,深天地Ａ,建筑建材
000055,方大集团,建筑建材
000065,北方国际,建筑建材
000090,天健集团,建筑建材
000498,山东路桥,建筑建材
000509,华塑控股,建筑建材
000619,海螺型材,建筑建材
000786,北新建材,建筑建材
000928,中钢国际,建筑建材
000961,中南建设,建筑建材
002043,兔 宝 宝,建筑建材
002047,宝鹰股份,建筑建材
002051,中工国际,建筑建材
002060,粤 水 电,建筑建材
002062,宏润建设,建筑建材
002066,瑞泰科技,建筑建材
002081,金 螳 螂,建筑建材
002116,中国海诚,建筑建材
002135,东南网架,建筑建材
002140,东华科技,建筑建材
002163,中航三鑫,建筑建材
002178,延华智能,建筑建材
002205,国统股份,建筑建材
002225,濮耐股份,建筑建材
002247,帝龙文化,建筑建材
002271,东方雨虹,建筑建材
002307,北新路桥,建筑建材
002310,东方园林,建筑建材
002314,南山控股,建筑建材
002325,洪涛股份,建筑建材
002372,伟星新材,建筑建材
002375,亚厦股份,建筑建材
002392,北京利尔,建筑建材
002398,建研集团,建筑建材
002431,棕榈股份,建筑建材
002468,申通快递,建筑建材
002469,三维工程,建筑建材
002482,广田集团,建筑建材
002542,中化岩土,建筑建材
002586,围海股份,建筑建材
002596,海南瑞泽,建筑建材
002620,瑞和股份,建筑建材
002628,成都路桥,建筑建材
002652,扬子新材,建筑建材
002659,中泰桥梁,建筑建材
002663,普邦股份,建筑建材
002671,龙泉股份,建筑建材
002713,东易日盛,建筑建材
002717,岭南园林,建筑建材
002738,中矿资源,建筑建材
002742,三圣股份,建筑建材
300080,易成新能,建筑建材
300117,嘉寓股份,建筑建材
300163,先锋新材,建筑建材
300284,苏交科,建筑建材
300344,太空板业,建筑建材
300374,恒通科技,建筑建材
600143,金发科技,塑料制品
600146,商赢环球,塑料制品
600444,国机通用,塑料制品
600458,时代新材,塑料制品
600589,广东榕泰,塑料制品
603806,福斯特,塑料制品
000407,胜利股份,塑料制品
000859,国风塑业,塑料制品
000973,佛塑科技,塑料制品
002002,鸿达兴业,塑料制品
002108,沧州明珠,塑料制品
002243,通产丽星,塑料制品
002263,大 东 南,塑料制品
002324,普利特,塑料制品
002343,慈文传媒,塑料制品
002420,毅昌股份,塑料制品
002457,青龙管业,塑料制品
002464,众应互联,塑料制品
002522,浙江众成,塑料制品
002585,双星新材,塑料制品
002641,永高股份,塑料制品
002676,顺威股份,塑料制品
002694,顾地科技,塑料制品
002735,王子新材,塑料制品
300169,天晟新材,塑料制品
300198,纳川股份,塑料制品
300218,安利股份,塑料制品
300221,银禧科技,塑料制品
300230,永利股份,塑料制品
300305,裕兴股份,塑料制品
300321,同大股份,塑料制品
300325,德威新材,塑料制品
300393,中来股份,塑料制品
600056,中国医药,商业百货
600122,宏图高科,商业百货
600136,当代明诚,商业百货
600280,中央商场,商业百货
600306,商业城,商业百货
600327,大东方,商业百货
600361,华联综超,商业百货
600415,小商品城,商业百货
600511,国药股份,商业百货
600515,海航基础,商业百货
600628,新世界,商业百货
600631,百联股份,商业百货
600655,豫园股份,商业百货
600682,南京新百,商业百货
600693,东百集团,商业百货
600694,大商股份,商业百货
600697,欧亚集团,商业百货
600712,南宁百货,商业百货
600713,南京医药,商业百货
600723,首商股份,商业百货
600729,重庆百货,商业百货
600738,兰州民百,商业百货
600753,东方银星,商业百货
600774,汉商集团,商业百货
600778,友好集团,商业百货
600785,新华百货,商业百货
600790,轻纺城,商业百货
600814,杭州解百,商业百货
600821,津劝业,商业百货
600824,益民集团,商业百货
600827,百联股份,商业百货
600828,茂业商业,商业百货
600833,第一医药,商业百货
600838,上海九百,商业百货
600856,中天能源,商业百货
600857,宁波中百,商业百货
600858,银座股份,商业百货
600859,王府井,商业百货
600861,北京城乡,商业百货
600865,百大集团,商业百货
600891,秋林集团,商业百货
600898,国美通讯,商业百货
600998,九州通,商业百货
601010,文峰股份,商业百货
601116,三江购物,商业百货
601607,上海医药,商业百货
601933,永辉超市,商业百货
603123,翠微股份,商业百货
603368,柳州医药,商业百货
603883,老百姓,商业百货
603939,益丰药房,商业百货
000026,飞亚达Ａ,商业百货
000028,国药一致,商业百货
000062,深圳华强,商业百货
000408,藏格控股,商业百货
000411,英特集团,商业百货
000416,民生控股,商业百货
000417,合肥百货,商业百货
000419,通程控股,商业百货
000501,鄂武商Ａ,商业百货
000516,国际医学,商业百货
000560,昆百大Ａ,商业百货
000564,供销大集,商业百货
000587,金洲慈航,商业百货
000591,太阳能,商业百货
000638,万方发展,商业百货
000679,大连友谊,商业百货
000705,浙江震元,商业百货
000715,中兴商业,商业百货
000759,中百集团,商业百货
000785,武汉中商,商业百货
000829,天音控股,商业百货
000882,华联股份,商业百货
000889,茂业通信,商业百货
000906,浙商中拓,商业百货
000987,越秀金控,商业百货
002024,苏宁云商,商业百货
002187,广百股份,商业百货
002251,步 步 高,商业百货
002264,新 华 都,商业百货
002277,友阿股份,商业百货
002336,人人乐,商业百货
002344,海宁皮城,商业百货
002416,爱施德,商业百货
002419,天虹股份,商业百货
002441,众业达,商业百货
002462,嘉事堂,商业百货
002556,辉隆股份,商业百货
002561,徐家汇,商业百货
002589,瑞康医药,商业百货
002697,红旗连锁,商业百货
300022,吉峰农机,商业百货
300413,快乐购,商业百货
600070,浙江富润,纺织行业
600152,维科精华,纺织行业
600156,华升股份,纺织行业
600220,江苏阳光,纺织行业
600232,金鹰股份,纺织行业
600370,三房巷,纺织行业
600448,华纺股份,纺织行业
600493,凤竹纺织,纺织行业
600626,申达股份,纺织行业
600630,龙头股份,纺织行业
600689,上海三毛,纺织行业
600735,新华锦,纺织行业
600851,海欣股份,纺织行业
600987,航民股份,纺织行业
601339,百隆东方,纺织行业
601599,鹿港文化,纺织行业
603558,健盛集团,纺织行业
603889,新澳股份,纺织行业
000018,神州长城,纺织行业
000045,深纺织Ａ,纺织行业
000158,常山北明,纺织行业
000611,天首发展,纺织行业
000726,鲁 泰Ａ,纺织行业
000779,三毛派神,纺织行业
000803,*ST金宇,纺织行业
000813,德展健康,纺织行业
000850,华茂股份,纺织行业
000955,欣龙控股,纺织行业
000971,高升控股,纺织行业
000982,*ST 中绒,纺织行业
002034,旺能环境,纺织行业
002042,华孚时尚,纺织行业
002070,*ST众和,纺织行业
002072,凯瑞德,纺织行业
002083,孚日股份,纺织行业
002087,新野纺织,纺织行业
002127,南极电商,纺织行业
002144,宏达高科,纺织行业
002193,如意集团,纺织行业
002394,联发股份,纺织行业
002404,嘉欣丝绸,纺织行业
002516,旷达科技,纺织行业
600055,万东医疗,医疗器械
600297,广汇汽车,医疗器械
600587,新华医疗,医疗器械
600763,通策医疗,医疗器械
603309,维力医疗,医疗器械
000150,宜华健康,医疗器械
002223,鱼跃医疗,医疗器械
002382,蓝帆医疗,医疗器械
002432,九安医疗,医疗器械
002551,尚荣医疗,医疗器械
002614,奥佳华,医疗器械
